shipping_date,seller_name,buyer_name,buyer_address,buyer_city,buyer_zipcode,kode_resi
2022-07-22,Tokosebelah2021,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,5565–2022-07-21–2022-07-22–118–160
2022-07-22,TheStore Collection,Benny Tjokrosapoetro,Jl Cideng Tmr 38,Jakarta Selatan,15744,5591–2022-07-21–2022-07-22–41–141
2022-07-22,ChinaTown,Dany Subrata,Jl Metro Permata Bl A-2/33,Jakarta Pusat,15640,6075–2022-07-19–2022-07-22–66–38
2022-07-22,F2_Sweater,Darwin Leo,Jl Cikini Raya 8,Jakarta Pusat,16509,5615–2022-07-20–2022-07-22–75–181
2022-07-22,Herbal Store Bharata,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,6063–2022-07-20–2022-07-22–25–294
2022-07-22,Saku Official,Edy Susanto,Jl Gaperta Ujung 58,Sumatera Utara,16887,5621–2022-07-21–2022-07-22–84–110
2022-07-22,AMC Onlineshop,Alvin Gozali,Jl Kopo Ruko Kopo Permai Bl 6 AR/17,Kota Bandung,16263,5452–2022-07-21–2022-07-22–3–299
2022-07-22,Sido Muncul Store,Darmadi Karjanto Putro,Jl Pinangsia III/15,Jakarta Pusat,17167,6047–2022-07-21–2022-07-22–68–276
2022-07-22,Tunas Jaya Indotama,Benny Tenges,Jl Gn Rahayu 1 A,Kota Bandung,16993,5748–2022-07-20–2022-07-22–40–111
2022-07-22,GrosirPakaianRajut,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,6034–2022-07-21–2022-07-22–46–186
2022-07-22,CENTURY HEALTHCARE,Ben Morice,Jl Kembang Indah Utama Bl J-2 A/16-17,Jakarta Selatan,15951,6033–2022-07-20–2022-07-22–33–275
2022-07-22,Solusi Fingerprint,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,5460–2022-07-19–2022-07-22–91–66
2022-07-22,beau pamore,Effendy Husin,Jl Ampera Raya Kav I/5 Ged Satmarindo Lt 2,Jakarta Pusat,16277,5736–2022-07-19–2022-07-22–87–235
2022-07-22,Online Kios,Andang Bachtiar,Jl Kedoya Akasia V Bl B/6 RT 006/04,Jakarta Utara,15394,5651–2022-07-20–2022-07-22–12–68
2022-07-22,kansi store,Andre Sukendra Atmadja,Jl Laksda M Nazir 11 U,Jakarta Selatan,16483,5834–2022-07-21–2022-07-22–22–153
2022-07-22,THENBLANK,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,5709–2022-07-21–2022-07-22–53–219
2022-07-22,luxcrime,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,5700–2022-07-19–2022-07-22–45–227
2022-07-22,ecinos,Christiana Halim,Jl Mampang Prapatan Raya 18,Jakarta Pusat,17224,6013–2022-07-19–2022-07-22–63–193
2022-07-22,Bizmarts,Christian Nainggolan,Jl Raya Ciracas 4,Jakarta Pusat,15285,5523–2022-07-21–2022-07-22–59–280
2022-07-23,agni-idstore,Mugijanto Sugijono,Jl Dahlia Bl E/6 Kompl Tmn Modern,Jakarta Selatan,15432,5456–2022-07-21–2022-07-23–124–171
2022-07-23,JIESUN_FASHION,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,6148–2022-07-21–2022-07-23–61–198
2022-07-23,Ghani Bandung,Bob Yanuar,Jl RS Fatmawati 15 Golden Plaza Bl I/1-2,Jakarta Pusat,16250,5437–2022-07-20–2022-07-23–52–158
2022-07-23,Aerostreet,Isenta Hioe,Jl Mandiri 9,Jakarta Barat,17224,6172–2022-07-21–2022-07-23–114–120
2022-07-23,GrosirPakaianRajut,Darwin Silalahi,Jl Banyumanik Raya 77,Kota Solo,17056,5476–2022-07-20–2022-07-23–76–186
2022-07-23,msmo,Muddai Madang,Jl Nibung Raya 129,Sumatera Utara,16421,5778–2022-07-22–2022-07-23–123–129
2022-07-23,KoboiTech,Evie Raviana,Jl Tmn Duta Mas Bl B-4/2,Jakarta Pusat,15274,5883–2022-07-22–2022-07-23–105–74
2022-07-23,play with kiddos,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,5706–2022-07-22–2022-07-23–61–113
2022-07-23,DBR Premium,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,5879–2022-07-22–2022-07-23–89–100
2022-07-23,loekita grosir,Darwin Silalahi,Jl Banyumanik Raya 77,Kota Solo,17056,5833–2022-07-21–2022-07-23–76–195
2022-07-23,Pigeon Teens Indonesia,Bintoro Wong,Jl Talang Ujung 40 D,Jakarta Pusat,15341,5791–2022-07-20–2022-07-23–50–237
2022-07-23,Focallure Official Store,Andiko Ardi Purnomo,Jl Cipinang Cempedak II 14,Jakarta Selatan,16266,5680–2022-07-22–2022-07-23–18–228
2022-07-23,Apotek Kita Merdeka,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,6118–2022-07-20–2022-07-23–48–291
2022-07-23,msmo,Muhammad Aksa Mahmud,Jl Raya Semarang-Purwodadi Km 17 Semarang,Kota Solo,15494,5551–2022-07-22–2022-07-23–126–129
2022-07-23,F2_Sweater,Elvina Jonas Jahja,Jl Kayu Putih 7 A 8 Pulo Gadung,Jakarta Pusat,17050,6219–2022-07-20–2022-07-23–94–181
2022-07-23,Indah Jaya Tools,Christiana Niowni,Jl Peta 62,Kota Bandung,17147,5797–2022-07-20–2022-07-23–64–20
2022-07-23,F BRAND FASHION,Efendi Boedhiman,Jl Pejaten Brt 10 A,Jakarta Selatan,16965,5538–2022-07-21–2022-07-23–86–192
2022-07-23,Apotek Aulia Bekasi Utara,ELVIN TJANDRA,Jl Tebet Tmr Dalam 7-I/5,Jakarta Pusat,16610,5863–2022-07-22–2022-07-23–93–289
2022-07-23,ESQA Cosmetics,Darmadi Karjanto Putro,Jl Pinangsia III/15,Jakarta Pusat,17167,5462–2022-07-20–2022-07-23–68–230
2022-07-23,SWEPO Official Store,Basuiki Puspoputro,Jl Kb Jati C-14/54,Kota Bandung,17064,5432–2022-07-20–2022-07-23–24–197
2022-07-23,MayKitchenware,Christanto Santoso,JL. Kesehatan No. 3,Kota Sorong,17104,5719–2022-07-20–2022-07-23–56–194
2022-07-23,Apotek Labora Jaya,Basuiki Puspoputro,Jl Kb Jati C-14/54,Kota Bandung,17064,5622–2022-07-20–2022-07-23–24–296
2022-07-23,GrosirPakaianRajut,Hioe Isenta,Jl Pekayon 4,Jakarta Barat,16966,5907–2022-07-21–2022-07-23–109–186
2022-07-23,X-Urband Official,Isenta Hioe,Jl Mandiri 9,Jakarta Barat,17224,6069–2022-07-22–2022-07-23–114–124
2022-07-24,Tentronics,David Kristian,Jl Gedeh 30-A,Sumatera Utara,15313,5964–2022-07-21–2022-07-24–81–54
2022-07-24,Everlasting Gift,Amalia,Jl Paseban 3 C,Jakarta Barat,16456,5792–2022-07-21–2022-07-24–6–91
2022-07-24,ESQA Cosmetics,Edy Suwarno,Jl Ciputat Raya 16,Jakarta Selatan,16820,5445–2022-07-21–2022-07-24–85–230
2022-07-24,sansscollection,Johan Tandean,Jl Raya Kebayoran Lama Permata Kebayoran Plaza Bl A/12,Jakarta Barat,15719,5899–2022-07-23–2022-07-24–120–199
2022-07-24,Kastil Drakula,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,5750–2022-07-23–2022-07-24–91–84
2022-07-24,Gudang Jaket Tas,Bobby Andhika,Jl Panti Asuhan 2,Jakarta Pusat,15502,5739–2022-07-21–2022-07-24–54–188
2022-07-24,Wardah Official,Bimo Pramudyo Soekarno,Jl Mutiara I 10,Jakarta Pusat,16667,5935–2022-07-23–2022-07-24–47–251
2022-07-24,ArEr fashion,Benjamin Subrata,Jl Empu Sendok 30,Jakarta Selatan,16045,5951–2022-07-21–2022-07-24–36–133
2022-07-24,Apotek Lucky Star Jakut,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,5713–2022-07-21–2022-07-24–107–309
2022-07-24,Belanja Elektronik,Andre Abdi,Jl Mangga Besar XIII RT 12/02,Jakarta Selatan,15173,5983–2022-07-21–2022-07-24–19–8
2022-07-24,GrosirPakaianRajut,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,5989–2022-07-22–2022-07-24–89–186
2022-07-24,Apotek Century Permata,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,5656–2022-07-23–2022-07-24–61–302
2022-07-24,Beli -Beli shop,Benjamin Subrata,Jl Empu Sendok 30,Jakarta Selatan,16045,5655–2022-07-23–2022-07-24–36–286
2022-07-24,OTWOO Indonesia,Andiko Ardi Purnomo,Jl Cipinang Cempedak II 14,Jakarta Selatan,16266,5508–2022-07-21–2022-07-24–18–246
2022-07-24,BLP Official Store,Muhammad Agus,Jl Balai Rakyat 3 RT 001/01,Jakarta Selatan,16710,5652–2022-07-22–2022-07-24–125–240
2022-07-24,VICTORY FILTER16,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,6017–2022-07-22–2022-07-24–73–1
2022-07-24,Global Bangunan sukses,Hioe Isenta,Jl Pekayon 4,Jakarta Barat,16966,6031–2022-07-21–2022-07-24–109–48
2022-07-24,GrosirPakaianRajut,Bob Yanuar,Jl RS Fatmawati 15 Golden Plaza Bl I/1-2,Jakarta Pusat,16250,6201–2022-07-22–2022-07-24–52–186
2022-07-24,luxcrime,Daswi Rayawang,Jl Sunan Giri 1 RT 012/15,Jakarta Pusat,17037,6076–2022-07-22–2022-07-24–79–227
2022-07-24,SKM Jaket,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,5600–2022-07-21–2022-07-24–118–159
2022-07-24,FZR3,Bengt Carl Gustav Thornberg,Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132,Jakarta Selatan,16702,6087–2022-07-23–2022-07-24–35–116
2022-07-24,Agenjaketbandung,Christian Dieter Scholz,Jl Tmn Sari Raya 5 D,Jakarta Pusat,16817,6160–2022-07-22–2022-07-24–57–125
2022-07-24,TJJ shop,Eiffel Tedja,Jl Kwitang Raya 8 Ged Senatama,Jakarta Pusat,16366,5413–2022-07-21–2022-07-24–89–2
2022-07-24,Eternalworks,Ewik Hendri,Jl Jawa V Bl C/24,Jakarta Pusat,16677,5509–2022-07-21–2022-07-24–106–165
2022-07-24,Belanja Elektronik,Bing Gondosubroto,Jl Prof Dr Latumeten 23,Jakarta Pusat,16339,5567–2022-07-21–2022-07-24–49–8
2022-07-24,Glodok Shop Elektronik,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,6164–2022-07-23–2022-07-24–45–71
2022-07-24,Belanja Elektronik,Christian Nainggolan,Jl Raya Ciracas 4,Jakarta Pusat,15285,5559–2022-07-23–2022-07-24–59–8
2022-07-24,DELTONS Official Store,Isenta Hioe,Jl Mandiri 9,Jakarta Barat,17224,6112–2022-07-21–2022-07-24–114–94
2022-07-24,G21,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,6190–2022-07-23–2022-07-24–61–155
2022-07-24,Putra Jaya 88,Alwi Alatas,Jl Tanjung 2,Kota Solo,17087,6185–2022-07-22–2022-07-24–4–13
2022-07-24,msmo,Daswi Rayawang,Jl Sunan Giri 1 RT 012/15,Jakarta Pusat,17037,5830–2022-07-22–2022-07-24–79–129
2022-07-24,loekita grosir,Benny Tjokrosapoetro,Jl Cideng Tmr 38,Jakarta Selatan,15744,5821–2022-07-21–2022-07-24–41–195
2022-07-25,Sangkilco,Bing Gondosubroto,Jl Prof Dr Latumeten 23,Jakarta Pusat,16339,5756–2022-07-24–2022-07-25–49–117
2022-07-25,Tokosebelah2021,Benjamin Subrata,Jl Empu Sendok 30,Jakarta Selatan,16045,6042–2022-07-24–2022-07-25–36–160
2022-07-25,Livehaf Official,Allan Tjahja Tjao,Jl Denai 40,Sumatera Utara,15934,5915–2022-07-23–2022-07-25–1–123
2022-07-25,Apotek Aulia Bekasi Utara,Bimo Pramudyo Soekarno,Jl Mutiara I 10,Jakarta Pusat,16667,5924–2022-07-22–2022-07-25–47–289
2022-07-25,PAKAN LOVEBIRD MBOK DEWI,Muhammad Agus,Jl Balai Rakyat 3 RT 001/01,Jakarta Selatan,16710,5844–2022-07-22–2022-07-25–125–132
2022-07-25,Dolphin Tamiya Hobby,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,5662–2022-07-22–2022-07-25–25–207
2022-07-25,YOU Beauty Official,Evelyn Luciana Soeyapto,Jl Lodan Raya 1 Bl BE,Jakarta Pusat,15959,5653–2022-07-24–2022-07-25–100–225
2022-07-25,INTI MEDIKA STORE,David Alexander Yuwono,Jl Dr Cipto 48 A,Kota Solo,15318,5995–2022-07-23–2022-07-25–80–282
2022-07-25,web komputindo,Evi Hamdani,Jl Senen Raya Proy Senen Bl IV P-4/11,Jakarta Pusat,16417,5440–2022-07-22–2022-07-25–102–102
2022-07-25,Deli Stationery,Elsa Djauhari,Jl Ngagel Tirtosari 19,Kota Pasuruan,16072,6150–2022-07-24–2022-07-25–92–56
2022-07-25,SKM Jaket,Christian Nainggolan,Jl Raya Ciracas 4,Jakarta Pusat,15285,6009–2022-07-23–2022-07-25–59–159
2022-07-25,officeXpres,Jenny Elisabeth RG,Jl P Tubagus Angke 11 K-L,Jakarta Barat,15906,5667–2022-07-23–2022-07-25–115–96
2022-07-25,SANDANGMAS MULYA,Andhika Anindyaguna Hermanto,Jl Iskandarsyah II 2 Pasaraya Blok M,Jakarta Utara,15174,6135–2022-07-22–2022-07-25–13–185
2022-07-25,Pixy Official Store,Emi Sukiati Lasimon,Jl Letjen Haryono MT Kav 62 Wisma Korindo,Jakarta Pusat,16450,5867–2022-07-24–2022-07-25–96–229
2022-07-25,anjarisshop,Benny Setiawan,Jl CiKota Denpasargo 225,Jakarta Selatan,16697,6119–2022-07-24–2022-07-25–39–177
2022-07-25,snapy,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,6108–2022-07-22–2022-07-25–48–81
2022-07-25,Apotek Lucky Star Tanjung Priok,Johan T. Gilbert,Jl Pluit Mas Raya VI A Bl G/9,Jakarta Barat,16577,5828–2022-07-22–2022-07-25–119–281
2022-07-25,Health&Beauty Solution,Christian Leuchtenberg,Jl Puri Agung Mal Puri Indah Unit IU/1 C,Jakarta Pusat,17209,6167–2022-07-23–2022-07-25–58–86
2022-07-25,Jaketindo Clothing,Amaluddin Djambak,Jl Raya Kosambi 8,Jakarta Barat,15683,6011–2022-07-23–2022-07-25–8–164
2022-07-25,MSOU SPORT,Emily Stephana Djauhari,Jl Tabanas 22 Kompl Bank,Jakarta Pusat,17000,5852–2022-07-24–2022-07-25–98–205
2022-07-25,HOOLIGANS,BENNY IRSJAD,Jl Dr Setiabudhi 315,Jakarta Selatan,15258,5582–2022-07-23–2022-07-25–38–156
2022-07-25,Rumahku Official,BELLYANAWATY BUDIMAN,Jl Pangkalan,Jakarta Selatan,15508,5890–2022-07-23–2022-07-25–32–23
2022-07-25,House of Smith Official,Andiko Ardi Purnomo,Jl Cipinang Cempedak II 14,Jakarta Selatan,16266,5635–2022-07-23–2022-07-25–18–118
2022-07-25,Apotek Kita Merdeka,David Kristian,Jl Gedeh 30-A,Sumatera Utara,15313,5773–2022-07-23–2022-07-25–81–291
2022-07-25,Apotek Sumber Sehat 1,Execorp Limited,Jl Raden Saleh Ruko Metro Permata Bl A-2/33,Jakarta Pusat,15758,5427–2022-07-22–2022-07-25–107–303
2022-07-25,look180,Evelyn Luciana Soeyapto,Jl Lodan Raya 1 Bl BE,Jakarta Pusat,15959,5932–2022-07-22–2022-07-25–100–172
2022-07-25,Apotek Rio Bekasi Selatan,Christian Sugiarto,Jl Cikini Raya 90 Hias Rias Plaza,Jakarta Pusat,15190,5419–2022-07-23–2022-07-25–62–284
2022-07-25,MAP.Store,Eko Budianto,Jl Raden Saleh 1 B-D,Jakarta Pusat,16110,6035–2022-07-24–2022-07-25–91–49
2022-07-25,Central_Distro,Muddai Madang,Jl Nibung Raya 129,Sumatera Utara,16421,6066–2022-07-23–2022-07-25–123–128
2022-07-25,vesper,Muhammad Alatas,Jl Psr Blauran Baru C/3,Kota Pasuruan,16687,5761–2022-07-23–2022-07-25–127–21
2022-07-25,X-Urband Official,Bob Yanuar,Jl Percetakan Negara II 24,Jakarta Pusat,16675,5800–2022-07-23–2022-07-25–53–124
2022-07-25,STUDIO TROPIK,Ance Anggraeny,Jl Garuda Dlm I Bl B/47,Kota Bandung,16576,5905–2022-07-24–2022-07-25–11–226
2022-07-25,SUKAMAJU_STORE,Andre Abdi,Jl Mangga Besar XIII RT 12/02,Jakarta Selatan,15173,5757–2022-07-22–2022-07-25–19–201
2022-07-26,Apotek Aulia Bekasi Utara,Bimo Surono,Jl Lodan 23,Jakarta Pusat,16487,5988–2022-07-25–2022-07-26–48–289
2022-07-26,Fath Knite,Darwin Leo,Jl Cikini Raya 8,Jakarta Pusat,16509,5953–2022-07-23–2022-07-26–75–115
2022-07-26,Gardha Komputer,Isenta Hioe,Jl Mandiri 9,Jakarta Barat,17224,5649–2022-07-25–2022-07-26–114–85
2022-07-26,SEDANA AMERTA,Hiswara Natawindjaja,Jl Raya Cakung Cilincing Gud Inkopal,Jakarta Barat,17159,5646–2022-07-25–2022-07-26–112–58
2022-07-26,Apotek Labora Jaya,Muhammad Aksa Mahmud,Jl Raya Semarang-Purwodadi Km 17 Semarang,Kota Solo,15494,5518–2022-07-25–2022-07-26–126–296
2022-07-26,F2_Sweater,Johan T. Gilbert,Jl Pluit Mas Raya VI A Bl G/9,Jakarta Barat,16577,5619–2022-07-25–2022-07-26–119–181
2022-07-26,Goto Living,Christian Nainggolan,Jl Raya Ciracas 4,Jakarta Pusat,15285,6057–2022-07-23–2022-07-26–59–36
2022-07-26,Apotek Madani Farma Bekasi,Muhammad Agus,Jl Balai Rakyat 3 RT 001/01,Jakarta Selatan,16710,5614–2022-07-25–2022-07-26–125–287
2022-07-26,lattina_shop,Fabian Gelael,Jl Prof Surya Sumantri 16,Kota Bandung,16319,5605–2022-07-25–2022-07-26–108–184
2022-07-26,luxcrime,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,5894–2022-07-25–2022-07-26–73–227
2022-07-26,Pigeon Teens Indonesia,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,5470–2022-07-25–2022-07-26–46–237
2022-07-26,YOU Beauty Official,Eka Sinto Kasih Tjia,Jl Sri Tanjung Pd Wage Indah F/17-19,Kota Pasuruan,15430,6085–2022-07-25–2022-07-26–90–225
2022-07-26,PAKAN LOVEBIRD MBOK DEWI,Darmo Suwito Barwin,Jl Jelambar Ilir 2,Jakarta Pusat,15353,5801–2022-07-24–2022-07-26–73–132
2022-07-26,Clouwny,Efendi Boedhiman,Jl Pejaten Brt 10 A,Jakarta Selatan,16965,6090–2022-07-23–2022-07-26–86–206
2022-07-26,FZR3,Bob Yanuar,Jl RS Fatmawati 15 Golden Plaza Bl I/1-2,Jakarta Pusat,16250,6091–2022-07-24–2022-07-26–52–116
2022-07-26,Yumna-mart,Beata Ida Hartono,Jl Tj Batu 21 J/11,Kota Pasuruan,16975,5787–2022-07-23–2022-07-26–28–264
2022-07-26,OTWOO Indonesia,Bob Yanuar,Jl RS Fatmawati 15 Golden Plaza Bl I/1-2,Jakarta Pusat,16250,5553–2022-07-25–2022-07-26–52–246
2022-07-26,SANDANGMAS MULYA,Amaluddin Djambak,Jl Raya Kosambi 8,Jakarta Barat,15683,5453–2022-07-24–2022-07-26–8–185
2022-07-26,VQ TECHNOLOGY,Benny Tjokrosapoetro,Jl Cideng Tmr 38,Jakarta Selatan,15744,5543–2022-07-24–2022-07-26–41–61
2022-07-26,Apotek Provita,Johan Arifkaja Adi Lesmana,Jl Kertanegara 4,Jakarta Barat,16588,6125–2022-07-25–2022-07-26–117–304
2022-07-26,AUTOVENTI Official Store,Betty Ang,Jl Kakap III 25,Jakarta Selatan,17260,6143–2022-07-23–2022-07-26–45–105
2022-07-26,Suplementory Official,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,5860–2022-07-24–2022-07-26–121–297
2022-07-26,Maybelline Official Shop,Irwan Hermanto,Jl Albaido I 29-30,Jakarta Barat,15246,6209–2022-07-24–2022-07-26–113–253
2022-07-27,Cammomile FashionLine,Daswi Rayawang,Jl Sunan Giri 1 RT 012/15,Jakarta Pusat,17037,5819–2022-07-26–2022-07-27–79–191
2022-07-27,LUXEWARES,Johan Tandean,Jl Raya Kebayoran Lama Permata Kebayoran Plaza Bl A/12,Jakarta Barat,15719,5584–2022-07-25–2022-07-27–120–19
2022-07-27,Peek-A-Boo Baby Stuff,Bimo Pramudyo Soekarno,Jl Mutiara I 10,Jakarta Pusat,16667,5979–2022-07-26–2022-07-27–47–277
2022-07-27,INTI MEDIKA STORE,Emily Waty Setiawan,Jl Lautze 87,Jakarta Pusat,17176,5851–2022-07-25–2022-07-27–99–282
2022-07-27,GrosirPakaianRajut,Bimo Pramudyo Soekarno,Jl Mutiara I 10,Jakarta Pusat,16667,5734–2022-07-25–2022-07-27–47–186
2022-07-27,lapak atk,Darmawansjah Setiawan,Jl Raya Bekasi Km 25/95,Jakarta Pusat,16825,5943–2022-07-24–2022-07-27–70–92
2022-07-27,mandjur,Irwan Hermanto,Jl Albaido I 29-30,Jakarta Barat,15246,6039–2022-07-26–2022-07-27–113–285
2022-07-27,L'Oreal Paris Official Store,Bintoro Wong,Jl Talang Ujung 40 D,Jakarta Pusat,15341,6099–2022-07-25–2022-07-27–50–242
2022-07-27,GrosirPakaianRajut,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,5775–2022-07-25–2022-07-27–121–186
2022-07-27,Apotek Sehat Kota Batu,Christiana Niowni,Jl Peta 62,Kota Bandung,17147,6165–2022-07-26–2022-07-27–64–290
2022-07-27,House of Smith Official,Bing Gondosubroto,Jl Prof Dr Latumeten 23,Jakarta Pusat,16339,5503–2022-07-26–2022-07-27–49–118
2022-07-27,Eternalworks,Darjoto Setyawan,Jl Stasiun 30 Kel Tanjung Gusta,Sumatera Utara,17130,5521–2022-07-25–2022-07-27–67–165
2022-07-27,Aisyah Herbalindo,Beata Ida Hartono,Jl Tj Batu 21 J/11,Kota Pasuruan,16975,5527–2022-07-25–2022-07-27–28–263
2022-07-27,inimurah shop,Johan T. Gilbert,Jl Pluit Mas Raya VI A Bl G/9,Jakarta Barat,16577,6191–2022-07-26–2022-07-27–119–76
2022-07-27,Troveast Official Store,Dany Subrata,Jl Metro Permata Bl A-2/33,Jakarta Pusat,15640,6206–2022-07-24–2022-07-27–66–150
2022-07-27,ESQA Cosmetics,Beatrice El,Jl Tambak Anakan 9,Kota Pasuruan,17022,6173–2022-07-24–2022-07-27–29–230
2022-07-27,kansi store,Bing Gondosubroto,Jl Prof Dr Latumeten 23,Jakarta Pusat,16339,5493–2022-07-25–2022-07-27–49–153
2022-07-27,OTWOO Indonesia,Hiramsyah Sambudhy Thaib,Jl Tmn Apsari 9 C,Kota Pasuruan,15419,6081–2022-07-25–2022-07-27–111–246
2022-07-27,Miisoo Official Shop,Evi Hamdani,Jl Senen Raya Proy Senen Bl IV P-4/11,Jakarta Pusat,16417,5469–2022-07-24–2022-07-27–102–5
2022-07-27,Indah Jaya Tools,Johan Soedibjo,Jl Probolinggo 5,Jakarta Barat,17273,6061–2022-07-26–2022-07-27–118–20
2022-07-27,DBR Premium,Bayu Irianto,Jl Soka 24,Kota Bandung,16999,5809–2022-07-26–2022-07-27–25–100
2022-07-27,LUXEWARES,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,5467–2022-07-25–2022-07-27–121–19
2022-07-27,msmo,Darminto,Jl Sukanagara 21,Kota Bandung,16297,6060–2022-07-24–2022-07-27–71–129
2022-07-27,STUDIO TROPIK,Darwin Silalahi,Jl Banyumanik Raya 77,Kota Solo,17056,6004–2022-07-26–2022-07-27–76–226
2022-07-27,Fahrich Official Shop,Elsa Djauhari,Jl Ngagel Tirtosari 19,Kota Pasuruan,16072,5873–2022-07-24–2022-07-27–92–146
2022-07-27,SARANG ACC shop,Darmansjah Darsono,Jl Bantir 10 50651,Kota Solo,15323,5804–2022-07-26–2022-07-27–69–70
2022-07-27,lbagstore,Edy Kusnadi,Jl Depsos Raya 42 B RT 008/01,Jakarta Selatan,17100,5552–2022-07-25–2022-07-27–83–10
2022-07-27,Pixy Official Store,Andreas Andikha Bunanta,Jl Mampang Prapatan Raya 106 Plaza Basmar,Jakarta Selatan,16591,5694–2022-07-24–2022-07-27–23–229
2022-07-28,SANSAN_TOOLS,Danny Tjiu,Jl Tebet Brt I/2,Jakarta Pusat,16429,5737–2022-07-25–2022-07-28–65–51
2022-07-28,VQ TECHNOLOGY,Johana Poedjokerto,Jl KH Zainul Arifin 35,Jakarta Selatan,15151,6036–2022-07-25–2022-07-28–121–61
2022-07-28,Zazah Queen,Andi Zainal A. Dulung,Jl Pagesangan IV 41,Kota Pasuruan,16529,6072–2022-07-26–2022-07-28–17–27
2022-07-28,Mesindo Jaya,Andhika Anindyaguna Hermanto,Jl Iskandarsyah II 2 Pasaraya Blok M,Jakarta Utara,15174,5857–2022-07-25–2022-07-28–13–220
2022-07-28,Kastil Drakula,Ance Anggraeny,Jl Garuda Dlm I Bl B/47,Kota Bandung,16576,5631–2022-07-27–2022-07-28–11–84
2022-07-28,Aisyah Herbalindo,BHAYANG SURYADIMADJA,Jl Gondangdia Lama 24,Jakarta Pusat,16116,5420–2022-07-27–2022-07-28–46–263
2022-07-28,Beli -Beli shop,Christian Sandy Rachmat,Jl Tmn Surya,Jakarta Pusat,15476,5891–2022-07-25–2022-07-28–61–286
2022-07-28,SANSAN_TOOLS,Evi Wikarsa,Jl Dewi Sartika 357 C,Jakarta Pusat,15415,5937–2022-07-26–2022-07-28–103–51
2022-07-28,sansscollection,Darminto Hartono,Jl Setiabudi 186,Kota Bandung,17151,5573–2022-07-25–2022-07-28–72–199
